OBJECTID,VEHICLES,YEAR_OF_RE,ACCIDENT_D,ACCIDENT_1,ACCIDENT_H,LEG,HOUSE_NUMB,RB_NUMBER,DRIVER1_AG,DRIVER2_AG,DRIVER1_SE,DRIVER2_SE,VEHICLE1_T,VEHICLE2_T,NUM_INJURI,INJURY_F,INJURY_PI1,INJURY_PI2,INJURY_PI3,DIRECTION1,DIRECTION2,VEHICLE1_C,VEHICLE2_C,CIRCUMSTAN,CIRCUMST_1,DANGER_UNS,DANGER_U_1,DRIVER1_CO,DRIVER2_CO,PED_AGE,PED_SEX,PED_CONDIT,PED_ACTION,ROAD_CONDI,WEATHER,PROBLEM_EL,ACCIDENT_T,ENTER_DATE,Editor,STATUS,Location 1
10202,1,2010,09/17/2010 07:00 AM +0000,6,14,IN,,y43644,0,0,,,PA,,1,0,0,1,0,E,,0,0,,,0,0,U,N,20,F,N,1,D,C,NS,99,04/07/2011 07:00 AM +0000,Rathbun,,"30th and Lake
Omaha, NE 68104
(41.295230000000004, -96.00216)"
10308,1,2010,09/21/2010 07:00 AM +0000,3,17,MB,,y44610,0,0,,,PA,,1,0,1,0,0,S,,0,0,,,0,0,U,N,34,F,N,0,D,O,NS,99,04/13/2011 07:00 AM +0000,Rathbun,,"40th and Emile
Omaha, NE 68104
(41.295230000000004, -96.00216)"
10371,1,2010,09/20/2010 07:00 AM +0000,2,9,IN,,y44226,0,0,,,PA,,1,0,0,1,0,W,,0,0,2,,0,0,U,N,21,F,N,0,D,C,NS,99,04/11/2011 07:00 AM +0000,Rathbun,,"42nd and Ames Ave
Omaha, NE 68104
(41.295230000000004, -96.00216)"
8551,1,2010,09/16/2010 07:00 AM +0000,5,15,IN,,y43414,68,0,F,,PA,,1,0,0,1,0,W,,0,0,,,0,0,N,N,12,M,N,4,D,C,NS,99,04/06/2011 07:00 AM +0000,Rathbun,,"51st and Underwood Ave
Omaha, NE 68104
(41.295230000000004, -96.00216)"
10564,2,2010,10/04/2010 07:00 AM +0000,2,19,MB,1501,y47664,22,0,F,,PA,,1,0,1,0,0,N,,0,0,,,0,0,N,N,15,F,N,5,D,C,NS,99,04/20/2011 07:00 AM +0000,Rathbun,,"1501 s 48th
Omaha, NE 68104
(41.27324453637536, -95.98533733656262)"
10642,1,2010,10/06/2010 07:00 AM +0000,4,18,MB,,y48152,18,0,M,,TR,,1,0,0,0,1,E,,0,0,,,0,0,N,N,11,F,N,5,D,C,NS,99,04/25/2011 07:00 AM +0000,Rathbun,,"20th and Poppleton Ave
Omaha, NE 68104
(41.24699371675041, -95.94222562924784)"
8315,1,2010,09/09/2010 07:00 AM +0000,5,19,IN,,y41829,48,0,M,,TR,,1,0,0,1,0,S,,0,0,19,,0,0,D,N,11,F,N,0,D,O,NS,99,03/30/2011 07:00 AM +0000,Rathbun,,"36th and U
Omaha, NE 68104
(41.295230000000004, -96.00216)"
10851,1,2010,10/13/2010 07:00 AM +0000,4,10,IN,,y49829,0,0,F,,PA,,1,0,0,1,0,S,,0,0,,,0,0,U,N,26,F,N,3,D,C,NS,99,04/29/2011 07:00 AM +0000,Rathbun,,"80th Ave and West Center Road
Omaha, NE 68104
(41.2336028117341, -96.0388397948555)"
9638,1,2010,08/24/2010 07:00 AM +0000,3,8,IN,,y37747,75,0,M,,SB,,1,0,0,0,1,S,,0,,12,,0,,N,,12,M,N,5,D,C,NS,99,03/21/2011 07:00 AM +0000,Martinez,,"24 st &amp; pratt st
Omaha, NE 68104
(41.295230000000004, -96.00216)"
10432,1,2010,09/24/2010 07:00 AM +0000,6,8,MB,,y45226,23,0,F,,PA,,1,0,1,0,0,E,,0,0,,,0,0,N,N,23,F,N,0,D,C,NS,99,04/15/2011 07:00 AM +0000,Rathbun,,"24th and Burt
Omaha, NE 68104
(41.295230000000004, -96.00216)"
9622,1,2010,08/23/2010 07:00 AM +0000,2,15,IN,2703,y37561,54,0,M,,TR,,1,0,0,1,0,N,,0,,0,,0,,N,,17,F,N,5,D,C,NS,99,03/21/2011 07:00 AM +0000,Martinez,,"50 st &amp; bancroft cir
Omaha, NE 68104
(41.295230000000004, -96.00216)"
11272,1,2010,10/18/2010 07:00 AM +0000,2,17,IN,,y51103,23,0,F,,PA,,1,0,0,0,1,N,,0,0,2,,0,0,N,N,78,M,,0,D,C,NS,99,05/12/2011 07:00 AM +0000,Rathbun,,"Dodge and I 480
Omaha, NE 68104
(41.295230000000004, -96.00216)"
11372,1,2010,11/12/2010 08:00 AM +0000,6,18,IN,,y57653,76,0,M,,PA,,1,0,1,0,0,W,,0,0,,,0,0,N,N,47,M,D,4,W,S,NS,99,05/17/2011 07:00 AM +0000,Rathbun,,"72nd and Q
Omaha, NE 68104
(41.295230000000004, -96.00216)"
11082,1,2010,08/10/2010 07:00 AM +0000,3,21,IN,,y34505,24,0,M,,PA,,1,0,1,0,0,S,,0,0,2,,0,0,N,N,10,F,N,0,D,C,NS,99,04/29/2011 07:00 AM +0000,Rathbun,,"108th and Emmet
Omaha, NE 68104
(41.295230000000004, -96.00216)"
10708,1,2010,10/08/2010 07:00 AM +0000,6,11,IN,,y48667,89,0,M,,PA,,1,0,1,0,0,S,,0,0,,,0,0,N,N,57,F,N,1,D,C,NS,99,04/26/2011 07:00 AM +0000,Rathbun,,"133rd Plaza and West Center Road
Omaha, NE 68104
(41.23401649986761, -96.12152346222933)"
10906,1,2010,08/04/2010 07:00 AM +0000,4,18,IN,,y33004,48,0,M,,TR,,1,0,0,1,0,E,,5,0,,,0,0,N,N,26,M,N,0,D,C,NS,99,04/23/2011 07:00 AM +0000,Rathbun,,"61st Ave and Center
Omaha, NE 68104
(41.295230000000004, -96.00216)"
11142,1,2010,10/14/2010 07:00 AM +0000,5,18,IN,,y50236,50,0,M,,TR,,1,0,1,0,0,S,,0,0,,,0,0,N,N,34,M,N,0,D,C,NS,99,05/09/2011 07:00 AM +0000,Rathbun,,"32nd and L
Omaha, NE 68104
(41.295230000000004, -96.00216)"
11619,1,2010,11/15/2010 08:00 AM +0000,2,17,IN,,y58361,0,0,,,PA,,1,0,0,1,0,S,,0,0,,,0,0,U,N,16,F,N,0,D,O,NS,99,05/24/2011 07:00 AM +0000,Rathbun,,"138th and Harrison
Omaha, NE 68104
(41.295230000000004, -96.00216)"
11615,1,2010,11/15/2010 08:00 AM +0000,2,19,IN,,y58396,50,0,M,,PA,,1,0,1,0,0,W,,0,0,,,0,0,N,N,51,M,I,5,W,R,NS,99,05/24/2011 07:00 AM +0000,Rathbun,,"40th and Dodge
Omaha, NE 68104
(41.295230000000004, -96.00216)"
11934,1,2010,10/23/2010 07:00 AM +0000,7,7,IN,,y52301,51,0,F,,PA,,1,0,1,0,0,S,,0,0,,,0,0,N,N,35,M,N,0,D,C,NS,99,05/28/2011 07:00 AM +0000,Rathbun,,"13th and Center
Omaha, NE 68104
(41.295230000000004, -96.00216)"
11941,1,2010,10/23/2010 07:00 AM +0000,7,1,IN,,y52252,0,0,,,PA,,1,0,1,0,0,E,,0,0,,,0,0,U,N,26,F,N,0,D,C,NS,99,05/28/2011 07:00 AM +0000,Rathbun,,"33rd and Dodge
Omaha, NE 68104
(41.295230000000004, -96.00216)"
12176,1,2010,11/30/2010 08:00 AM +0000,3,0,IN,1521,y61699,39,0,F,,PA,,1,0,1,0,0,S,,0,0,4,,0,0,N,N,39,F,N,0,D,C,NS,99,06/03/2011 07:00 AM +0000,Rathbun,,"11th and Seward
Omaha, NE 68104
(41.295230000000004, -96.00216)"
12153,1,2010,11/03/2010 07:00 AM +0000,4,16,IN,,Y55308,32,0,M,,PA,,0,1,0,0,0,W,,0,0,,,0,0,N,N,45,F,U,0,D,O,NS,99,06/02/2011 07:00 AM +0000,Rathbun,,"23 &amp; J
Omaha, NE 68104
(41.295230000000004, -96.00216)"
12510,1,2010,12/08/2010 08:00 AM +0000,4,6,IN,,y63711,49,0,M,,PA,,1,0,0,0,1,E,,0,0,2,,0,0,N,N,57,F,N,1,D,C,NS,99,06/10/2011 07:00 AM +0000,Rathbun,,"Saddle Creek Road and Farnam
Omaha, NE 68104
(41.295230000000004, -96.00216)"
12553,1,2010,12/09/2010 08:00 AM +0000,5,8,IN,,y63939,49,0,F,,PA,,1,0,0,1,0,E,,0,0,,,0,0,N,N,49,M,N,5,D,C,NS,99,06/10/2011 07:00 AM +0000,Rathbun,,"33rd and California
Omaha, NE 68104
(41.295230000000004, -96.00216)"
12568,1,2010,12/09/2010 08:00 AM +0000,5,19,IN,,y64122,17,0,F,,PA,,1,0,0,0,1,E,,0,0,12,,0,0,N,N,39,F,N,1,D,C,NS,99,06/10/2011 07:00 AM +0000,Rathbun,,"24th and F
Omaha, NE 68104
(41.295230000000004, -96.00216)"
12663,1,2010,12/15/2010 08:00 AM +0000,4,18,IN,,y66097,50,0,M,,PA,,1,0,1,0,0,E,,0,0,,,0,0,N,N,51,M,U,0,N,N,NS,99,06/17/2011 07:00 AM +0000,Rathbun,,"Turner Blvd and Douglas
Omaha, NE 68104
(41.25881980143566, -95.95734323256033)"
12673,1,2010,12/15/2010 08:00 AM +0000,4,18,MB,,y65596,80,0,M,,PA,,1,0,1,0,0,W,,0,0,,,0,0,N,N,48,M,U,5,W,S,NS,99,06/17/2011 07:00 AM +0000,Rathbun,,"76th and Cass
Omaha, NE 68104
(41.295230000000004, -96.00216)"
12524,1,2010,12/08/2010 08:00 AM +0000,4,18,MB,,y63834,45,0,M,,PA,,1,0,0,0,1,N,,0,0,,,0,0,N,N,46,F,U,5,D,C,NS,99,06/10/2011 07:00 AM +0000,Rathbun,,"24th and H
Omaha, NE 68104
(41.295230000000004, -96.00216)"
12928,1,2010,12/20/2010 08:00 AM +0000,2,20,IN,,y66828,17,0,F,,PA,,0,1,0,0,0,E,,0,0,,,0,0,N,N,73,F,U,2,W,O,NS,99,06/10/2011 07:00 AM +0000,Rathbun,,"90th and West Dodge Road
Omaha, NE 68104
(41.26324446581981, -96.05266237444584)"
13004,1,2010,12/21/2010 08:00 AM +0000,3,17,IN,,y67031,27,0,F,,PA,,1,0,1,0,0,N,,0,0,2,,0,0,N,N,48,F,N,0,D,O,NS,99,06/23/2011 07:00 AM +0000,Rathbun,,"21st and Q
Omaha, NE 68104
(41.295230000000004, -96.00216)"
12228,1,2010,12/01/2010 08:00 AM +0000,4,10,IN,,y62012,40,0,M,,TR,,1,0,0,1,0,E,,0,0,2,,0,0,N,N,52,M,N,1,D,C,NS,99,06/06/2011 07:00 AM +0000,Rathbun,,"Turner Blvd and Leavenworth
Omaha, NE 68104
(41.25238964892617, -95.96258627999117)"
13440,1,2010,11/02/2010 07:00 AM +0000,3,15,IN,,y55013,17,0,F,,PA,,1,0,1,0,0,S,,0,,12,,0,,N,,15,F,N,5,D,C,NS,99,05/16/2011 07:00 AM +0000,Martinez,,"52 st &amp; maple st
Omaha, NE 68104
(41.295230000000004, -96.00216)"
13595,1,2010,11/06/2010 07:00 AM +0000,7,17,IN,,y56181,0,0,F,,PA,,2,0,0,2,0,S,,0,0,,,0,0,U,N,20,M,N,1,D,C,NS,99,06/28/2011 07:00 AM +0000,Rathbun,,"30th and Fowler Ave
Omaha, NE 68104
(41.295230000000004, -96.00216)"
13706,1,2010,11/10/2010 08:00 AM +0000,4,7,IN,,y57081,81,0,M,,PA,,1,0,1,0,0,E,,0,0,2,,0,0,N,N,43,M,N,1,D,C,NS,99,07/01/2011 07:00 AM +0000,Rathbun,,"13th and Harney
Omaha, NE 68104
(41.295230000000004, -96.00216)"
12496,1,2010,12/08/2010 08:00 AM +0000,4,15,IN,,y63775,57,0,F,,PA,,1,0,1,0,0,W,,0,0,,,0,0,N,N,55,F,N,5,D,C,NS,99,06/10/2011 07:00 AM +0000,Rathbun,,"24th and M
Omaha, NE 68104
(41.295230000000004, -96.00216)"
12211,1,2010,11/30/2010 08:00 AM +0000,3,15,IN,,y61845,0,0,,,PA,,2,0,1,1,0,S,,0,0,,,0,0,U,N,12,M,N,8,S,O,NS,99,06/03/2011 07:00 AM +0000,Rathbun,,"42nd Binney
Omaha, NE 68104
(41.295230000000004, -96.00216)"
12792,1,2010,12/16/2010 08:00 AM +0000,5,18,IN,,y65855,0,0,,,PA,,1,0,0,0,1,S,,0,0,,,0,0,U,N,18,M,N,1,W,O,NS,99,06/20/2011 07:00 AM +0000,Rathbun,,"14th and Farnam
Omaha, NE 68104
(41.295230000000004, -96.00216)"
13302,1,2010,09/28/2010 07:00 AM +0000,3,99,IN,,y46325,0,0,NS,,PA,,0,0,0,0,0,W,,1,,0,,0,,U,,40,M,N,0,D,C,NS,99,04/18/2011 07:00 AM +0000,Martinez,,"60 ave &amp; taylor st
Omaha, NE 68104
(41.295230000000004, -96.00216)"
13933,1,2010,10/30/2010 07:00 AM +0000,7,0,MB,,y54240,0,0,,,PA,,1,0,0,0,1,S,,0,0,,,0,0,U,N,47,F,I,0,D,C,NS,99,07/13/2011 07:00 AM +0000,Rathbun,,"9901 John J Pershing Drive
Omaha, NE 68104
(41.3502682782701, -95.96140708442415)"
13940,1,2010,10/30/2010 07:00 AM +0000,7,13,MB,,y54239,18,0,F,,PA,,1,0,1,0,0,W,,0,0,,,0,0,N,N,22,M,U,0,D,C,NS,99,07/13/2011 07:00 AM +0000,Rathbun,,"30th and Sorensen Pkwy
Omaha, NE 68104
(41.295230000000004, -96.00216)"
5375,1,2010,03/30/2010 07:00 AM +0000,3,21,IN,,y03270,19,0,M,,PA,,1,0,1,0,0,N,,0,0,,,0,0,N,N,17,M,N,0,D,C,NS,99,12/30/2010 08:00 AM +0000,Rathbun,,"2250 Florence Blvd
Omaha, NE 68104
(41.28040353013887, -95.9409665784068)"
14197,1,2010,12/31/2010 08:00 AM +0000,6,15,IN,,y69008,32,0,M,,PA,,1,0,0,1,0,E,,0,0,,,0,0,N,N,29,M,U,0,S,O,NS,99,07/20/2011 07:00 AM +0000,Rathbun,,"22nd and Cuming
Omaha, NE 68104
(41.295230000000004, -96.00216)"
